movie_id,rating
144616,G
1154304,PG
1076364,G
1022796,PG
818350,PG
816904,PG
797394,NR
739547,PG
585511,G
5559,PG
594530,G
481084,PG
295693,PG
352812,G
258152,PG
227738,
16418,G
91342,G
287590,
333667,PG
57800,PG
324852,PG
1064307,
567811,
639721,PG
229405,G
598331,PG
459151,PG
53985,PG
571891,PG
25741,
322456,NR
49953,G
9906,PG
218836,PG
980804,G
813258,G
811367,G
778819,
774741,PG
476719,
609271,PG
79082,PG-13
366142,G
492719,PG-13
355066,R
164372,PG
460790,R
1273,PG
1001865,G
459159,G
592983,PG
286558,NR
13924,G
520946,PG
536115,PG
382512,NR
375107,PG
137116,PG
264419,
292014,PG
396330,NR
9982,G
778810,PG
748783,PG
26840,
553903,
385103,PG
570480,G
466876,PG
403052,PG
79379,PG
304023,
13690,PG
10555,PG
153518,PG
394759,PG
1089654,
1084153,PG
1047091,
927254,PG
88096,G
15213,G
58508,NR
79218,PG
400157,PG
366656,PG
452773,PG
261103,G
9907,PG
897192,PG
839803,
655437,
14248,PG
10797,NR
27042,
454458,PG
15511,G
50337,PG
353595,
133931,G
392536,G
68179,PG
1329336,PG
1046032,G
387893,PG
683127,PG
300424,
509730,PG
16455,G
432383,G
302429,PG
16866,PG
676701,
21044,
664236,
10378,G
48567,PG
52010,R
377897,G
50321,PG
151960,PG
1359227,G
1154598,G
306963,
624995,NR
367326,G
129067,
180272,G
146381,PG
12180,PG
949000,
51170,PG
370567,PG
354279,NR
265805,
77499,G
355111,PG
14175,G
175574,PG
368940,PG
234004,PG
278154,PG
823610,PG
753601,PG
48610,
11802,G
335777,PG
639999,G
141423,G
18224,PG
349112,
361380,G
50135,G
411221,G
227783,PG
1088561,PG
756397,PG
118249,G
449621,
12819,PG
265447,
579524,
271924,
411840,PG
434757,
981424,
831815,G
366141,NR
616473,G
13517,
357390,
476631,G
30178,G
217057,G
59981,PG
316322,G
1249728,
1008102,PG
989937,PG-13
51256,NR
14453,NR
113594,NR
454699,PG
1316147,PG
40707,G
40706,G
366143,NR
24884,PG
416153,PG
370086,
257951,PG
16460,NR
227425,G
1550797,G
1192209,
1189423,PG
1154478,
1059572,
1045944,PG
57982,
914533,
851281,PG-13
774825,PG
20653,
561147,
74658,PG
205048,
417047,G
1392796,PG
1027159,PG-13
62368,
269509,PG
159370,
378102,
415749,G
19508,G
339669,G
429005,G
939338,PG
421725,PG
40708,G
5393,PG
76789,
39544,
19595,G
1146058,PG
987750,PG
974663,PG
70665,
11572,PG-13
638134,
462650,G
553833,
256968,
211247,
448779,G
57089,PG
763861,
1357359,
1207417,PG
1153222,G
823609,PG
812456,NR
16604,G
419981,
13956,G
435506,G
515789,PG
413927,
85315,
139649,
141614,G
408355,G
256766,NR
965244,R
839100,PG-13
678287,
18606,
738215,G
118248,G
5833,G
430474,PG
1064835,PG-13
1059264,G
850818,
444341,G
562416,
499088,G
224990,
10927,PG
15898,
16652,
442018,
303457,
133248,R
85693,G
1207123,
878357,
21865,
48740,G
82530,PG
483396,NR
265923,G
29192,PG
450314,
280391,
273307,G
607386,G
415838,PG
276905,PG
1239251,G
1093349,G
597845,
681260,
71430,PG
26728,NR
706712,
378236,PG
506752,
497536,
273318,G
31170,
539745,PG
374191,
51485,PG
20542,PG
1389038,G
169314,NC-17
1062372,
1012801,PG
256346,G
275136,G
85358,
273127,G
346853,R
670497,
533715,G
23056,
93399,
369552,
1037858,PG
676685,
923579,
268893,G
211358,
287095,
47227,
128253,
26497,G
54408,
24432,G
1515395,G
67792,
725986,
593240,
273296,G
13017,G
394322,
337302,PG-13
1517206,
1497970,PG
1224422,
1102104,
831728,
811634,
287018,
690959,
284682,
371914,
345942,
113736,G
377883,PG
261409,G
128475,
292821,G
293644,
1276521,PG
1235451,
1134424,NR
471423,NR
273302,G
1071101,
1034470,G
314580,G
427593,
749618,NR
745115,
580312,NR
365930,
534789,
470370,G
59777,
141102,PG
653904,PG
1549292,G
367961,PG
504159,
1005390,
984824,
931404,
346950,
73829,G
496051,
708352,NR
21188,PG-13
51800,PG
429657,G
254263,PG
106631,
1274214,
1103432,PG-13
922495,
798581,
184313,
726940,
37425,
246673,
165181,
132156,
200752,
348746,G
1198426,NR
931405,NR
843252,
707459,NR
205432,
169856,
145619,
52541,
118251,G
76263,G
221029,G
1449951,
96458,
1104401,
1026821,
881201,
60823,G
48741,G
118254,G
624993,NR
103977,G
416403,
534313,G
510096,PG
269052,
103194,PG
22188,G
79842,PG
399268,
1425816,
1170657,
1118203,PG
891761,
91523,
146647,
59169,NR
650270,
312998,
273310,G
125448,PG
732721,G
208561,
481583,
613199,
581218,
597840,PG
412823,NR
33137,G
62428,
899249,
857756,
471278,
381372,
529811,
109423,G
287097,
369855,
601131,NR
46256,PG
1309423,
718100,G
844158,
154634,G
705948,
125445,PG
165220,
280221,G
1136767,
1054972,NR
178442,PG-13
810776,
459926,
432130,
123187,PG
434444,
27037,PG
327677,
74147,G
415031,
1526275,
1497036,G
1370761,
1369617,PG-13
395885,
121678,
474386,
273122,G
401791,
300247,
750578,NR
676575,G
22191,G
541057,
93507,
275065,NR
456661,
223605,PG
199700,PG
413817,G
610045,NR
681783,
212088,
46249,
116977,PG
75421,
414223,PG
1016069,
1155234,
18934,G
933720,
844414,
837763,
265819,
574366,
432703,PG-13
22859,
605829,G
630044,
488397,
443484,G
173931,PG
387892,G
1303336,
1221210,
1165223,
455424,
141263,
78807,
752885,
260091,
42078,PG
684583,
335832,G
1327927,
1252371,
808264,
1051180,G
1018814,
790811,
48270,
58904,PG
300445,
274353,NR
557642,
610672,
64633,
363263,
246439,NR
587065,
529426,
674942,G
26187,
1481390,
1078012,
1049830,
1028318,PG
437525,
273119,NR
85405,PG
655279,G
35715,
460992,PG
407636,
363890,
80394,
1455686,
374648,R
355200,
764807,PG
686632,
740359,
36007,G
258716,PG
589973,
214159,
14152,
508710,
81670,G
422229,
398362,G
278614,G
908115,
114568,G
129853,
425936,
226673,G
1187998,
845587,
235141,G
101923,G
1330173,
374746,
784281,
77742,
737525,
31250,
1457178,
252778,
494902,
52328,
717808,G
1653994,
474946,NR
1576811,
1586587,NR
1570360,
1566339,
1560551,
1550201,
1105300,
399346,
1537450,
1536501,
1523663,PG-13
1523377,
1520664,G
1515529,
1512207,
1508506,
1507724,
1500788,
1497213,
1489884,
1488299,NR
1488147,
1487979,PG
1480503,
1469099,
1464377,NR
1242983,
298008,G
296709,
312036,
1455670,
1451567,
663906,
1446746,
1443838,
1290568,
1327821,
1431089,
1431083,
1431009,
1416911,
1416495,
1416480,
1406905,
440447,
1399199,
1398725,
1396323,
1394610,
617604,
1384758,
1377543,
1156621,
1366790,
1355409,
1354438,
414429,
311916,
949883,
1332980,
1329566,NR
1329028,NR
1329341,
135662,
1310313,
1301084,
1300926,
1286444,
345051,
1281462,
416670,
1277505,
279870,
1275096,
479111,
310057,NR
1257585,
1257584,
1254265,
1250094,
1249417,
466409,
1245358,
1245162,
1245011,NR
1244570,
1241997,
1238839,
420612,G
1235424,
1231806,
1231799,
643979,
546467,
1228564,
1228296,
1221968,
1221163,
1221161,
407043,
1210501,
1209688,
1205861,
1207068,
1201321,
1198907,
1195880,
1192996,
1190624,
339597,
1189001,
471477,
1185806,
1184871,
1184515,
1182675,
1182258,
1179505,
1178502,G
1174698,
1171923,
319854,NR
1154660,
1153825,
1153823,
1153821,
1153820,
1153819,
1153625,
1153065,
410016,
1149485,
1148189,
479367,
658963,
1141956,
1141242,G
628690,
1134680,
410936,
466413,
1122419,
1117898,
414428,
546468,
1109331,
1108794,
1107134,
1105270,
1101423,
1100639,
1098273,
1093762,
150577,
1088781,
1088768,
1088785,
1088780,
1088775,
1088771,
1088764,
1088774,
1088788,
1088776,
472521,
1087594,
1084244,PG
1083560,
488153,
1077953,
1075657,
1074371,
387404,
1069806,
1069669,
1067413,
603501,G
1064734,
1058641,
1051308,G
1047097,
30338,G
1034404,
432841,
1027936,
1024604,
1020999,
1016474,G
1007757,PG
1005974,
681383,
328668,
456398,
998337,
995719,
991531,G
988054,
384518,
986149,
261405,G
520121,
976388,
433679,
973917,
296881,NR
973030,PG
973037,
972231,
366591,
970986,
327292,
366641,
466414,
962817,
962086,
961714,
960924,
960968,
957838,
950903,
951307,
950765,
949796,
948102,NR
946967,
946176,
576613,
945322,NR
945394,NR
943755,
943785,NR
943753,
943831,
943781,NR
943832,
943541,
943787,
943561,
943817,
943804,
943532,
943521,
943494,
943510,
942179,
942020,
308835,
345049,
472370,
617578,
380109,
472371,
940458,NR
545018,
456315,
472384,
631102,
488042,
939974,NR
938409,
938010,
346955,
937209,
936814,
937073,
936521,
936477,
936395,
936493,
936116,G
935765,
935773,
935090,
935309,
515211,
934139,
934152,
933737,
933532,
933523,
932852,
931786,
930998,
931028,
339000,
930717,
930383,
930324,
930011,
929702,
929856,
930204,
929684,
929347,
929341,
928923,
928635,
928280,
924941,
342669,
680770,
331428,
920231,
919693,NR
919341,NR
569465,
919333,G
919338,NR
919334,G
919332,NR
919337,G
919342,NR
919101,NR
919102,
917696,
403937,
915676,
915193,
914233,
914067,
911916,
912949,
913015,NR
912952,NR
912955,NR
638984,
912291,NR
911480,NR
911490,NR
910862,NR
910846,NR
910641,NR
909951,NR
908388,NR
906405,NR
906408,NR
488316,
900378,
361546,
899159,NR
897319,
898456,
325786,NR
650296,
894973,G
894339,
893910,
374407,
891274,
890671,
889325,
888567,NR
887460,
886998,
887122,
425938,
882816,
406965,
634223,
578080,
875150,
874104,
873775,
873008,
453967,
453441,
872559,
872064,
346175,
512347,
868601,
866317,
77134,
864923,
864338,
857536,PG-13
854481,
854393,
640394,
635766,
345055,
843762,
843743,
843752,
843682,
843745,
411948,
843120,
843339,PG-13
842713,
842664,
842687,
842704,
218775,
832908,
831080,NR
829406,
829404,
828654,
828704,NR
314601,G
569467,
371903,
346946,
824926,
824819,
331255,
560396,
610737,
68423,NR
820797,
820965,
821094,
474139,
568430,
562443,
570924,
496503,
351395,
466419,
814795,
813341,NR
812146,
369002,
500889,
510494,
807383,
206918,
617512,
805828,
206919,
206914,
206917,
802950,
434352,
457217,
800489,NR
800344,
800084,
589282,
621926,
270752,
252302,
229132,NR
197747,G
658846,G
165226,
132950,
93500,
68373,
63496,R
54823,
796272,
796039,
462901,
794685,
613211,
201773,
84963,
568701,G
46575,
431296,
461711,
488164,
425694,
210832,
791381,
658845,G
790083,
790115,
789928,
97132,
786604,
426134,
291046,
289311,
206313,
160006,
785698,
58186,
505923,
631312,
372415,
207448,
589209,
546776,
593341,
381745,
98365,
606041,
769870,
559189,
558847,
768974,
456321,
766947,
766434,
766041,
764650,
764827,
763545,
617572,
391418,
760775,
361489,
447835,
659172,
238116,
757102,G
756806,
121025,
476294,
458124,
428846,
62604,PG
443683,
62603,PG
748865,
426336,
748331,
550418,G
592876,G
523291,
702424,
399445,
666875,
700450,
698879,NR
697983,
257949,
123805,
67785,G
694808,
298011,G
151316,
251375,
275128,NR
549245,
52834,
694266,
74551,NR
59849,
239908,NR
585324,
585335,
2120,
634854,NR
459922,
456318,
567106,
416277,
469995,
223419,
13273,
410806,
469984,
448502,
384844,
525204,
469989,
358622,
452896,
359135,
564286,
686130,
438554,
482586,G
300914,G
511488,
381629,
367310,
729373,
645990,
564284,
564285,
429379,
657033,
721246,
719538,
719158,
588052,
719161,
718800,
718827,
718796,
718253,
714140,
714119,
396524,
730483,
410948,
731279,
743576,
651327,
701235,
738626,G
737237,
745441,
656372,
743713,
729067,
745206,
745152,
745149,NR
744756,
564269,
86700,
738888,
127290,
91525,
571448,
55285,
251278,PG
611399,
357421,NR
362059,
71080,
80779,
416207,
731362,
231220,NR
727346,
334380,
57277,NR
24661,
710529,
399433,
154981,G
707394,
146698,
25662,
424654,
422531,
469483,
296318,G
656618,
360911,
25523,
199895,
48682,
125134,
410145,
100838,
59832,
276878,
550098,
690669,
38694,
368010,
492926,
360289,
275602,NR
434276,
446124,
504120,
397355,
299118,
304941,
199947,
711998,
79490,
448665,
355068,
54892,
405633,PG
273312,G
115940,
1637261,
1417128,
1589587,
1593450,
1619227,
1616302,
1616296,
1614746,
1595124,
1609182,
1567283,NR
1561499,
1557545,
1554379,
1552336,
1550192,
1547567,
1543777,
1539623,
1535569,
1531415,
1527304,
1526560,
1518105,
1517658,
1515888,
1510661,
1510501,
1490826,
1478449,
1475465,
1433423,
1467040,
1447327,
352421,G
1433457,
1429343,
1422407,
1384303,
1379689,
1379278,
1370105,
1369921,
1366340,
1365451,
1360527,
1358073,NR
1352043,
1329944,
1329197,
1322776,
1321487,
1320906,
1313199,
1299531,
1298785,
1297881,
1292704,
1292178,
1288779,
1288761,
1288704,
1288094,
1287029,
1286451,
1276863,
1273999,NR
1059815,
1258925,
1257772,
1253101,
1251536,
1251532,
1249648,
1249633,
1238691,
1237460,
1233154,
1232941,
1221883,
1221148,
1219701,
1214309,PG-13
1213548,
1205504,
1208810,
1201602,
1200081,
1195187,
593981,
1185102,
1184483,
563976,
1173601,
1170831,NR
1166025,
1150013,NR
1148993,
1142052,
1138528,
1138526,
1133081,
1128953,
1118838,
1109574,
1106296,
1078787,
1076704,
1073071,
1057711,
1051834,
1045874,
1007780,
998289,
997507,
996588,
992863,
991036,
991042,
991039,
991038,
988057,
981490,
981464,
981133,
980061,
978451,
974247,
970660,
962191,
961694,
960309,
960625,
953698,
950896,
951796,
950864,
947574,
943885,
942328,
942583,
942004,
942014,
941965,
354955,
940825,
631095,
937679,
937284,
936913,
936662,
936429,
936401,
936411,
936315,
936299,
936327,
936277,
936289,
935080,
934659,
934636,
933998,
933893,
933121,
932970,
933106,
932877,
931602,
931082,
931089,
930559,
930221,
929652,
928573,
928820,
928555,
928612,
928784,
927725,
927562,
927400,
926719,
921839,
921345,
916587,
915049,
910904,
901191,
876102,
884702,
882563,
880828,
865646,
857948,
857485,
854482,
854478,
825360,
537923,
798666,
791387,
274594,
630746,
764656,
662991,
750771,
688744,
727886,
346943,
734328,
729501,
438247,
743540,
737029,
719147,
