,id,rank,adult,title,status,country,imdb_id,runtime,tvdb_id,language,mediatype,release_date,release_year,spoken_language,imdb,tmdb,tvdb,mdblist
728,25913,729,0,Balto: Wolf Quest,released,us,tt0281634,75.0,1919.0,en,movie,2002-04-30,2002.0,en,tt0281634,25913,1919.0,7hn
729,50723,730,0,Naruto Shippuden the Movie: The Lost Tower,Released,jp,tt1703048,85.0,7690.0,ja,movie,2010-07-31,2010.0,ja,tt1703048,50723,7690.0,64o
730,212168,731,0,Ghost in the Shell: Arise - Border 2: Ghost Whispers,Released,jp,tt3017864,57.0,11418.0,ja,movie,2013-11-29,2013.0,ja,tt3017864,212168,11418.0,5r4
731,13190,732,0,Dead Space: Downfall,Released,us,tt1267379,74.0,7323.0,en,movie,2008-10-28,2008.0,en,tt1267379,13190,7323.0,5qa
732,28032,733,0,Thumbelina,Released,us,tt0111419,87.0,8260.0,en,movie,1994-03-30,1994.0,en,tt0111419,28032,8260.0,57u
733,15997,734,0,The Land Before Time II: The Great Valley Adventure,Released,us,tt0110300,73.0,2496.0,en,movie,1994-12-12,1994.0,en,tt0110300,15997,2496.0,50f
734,18937,735,0,Quest for Camelot,Released,us,tt0120800,86.0,,en,movie,1998-05-15,1998.0,en,tt0120800,18937,,4xt
735,334376,736,0,Ghost in the Shell: The New Movie,released,jp,tt4337072,100.0,13082.0,ja,movie,2015-06-20,2015.0,ja,tt4337072,334376,13082.0,4sn
736,21316,737,0,Leroy & Stitch,Released,us,tt0486761,73.0,2952.0,en,movie,2006-06-23,2006.0,en,tt0486761,21316,2952.0,4n7
737,1326106,738,0,Kaiju No. 8: Mission Recon,released,jp,tt35636950,110.0,365063.0,ja,movie,2025-03-28,2025.0,ja,tt35636950,1326106,365063.0,3kgeq
738,1086591,739,0,Rascal Does Not Dream of a Knapsack Kid,released,jp,tt28036417,75.0,345414.0,ja,movie,2023-12-01,2023.0,ja,tt28036417,1086591,345414.0,2z3ij
739,1056803,740,0,Rascal Does Not Dream of a Sister Venturing Out,released,jp,tt27348312,74.0,,ja,movie,2023-06-23,2023.0,ja,tt27348312,1056803,,2yfgf
740,887357,741,0,Green Lantern: Beware My Power,Released,us,tt20192230,88.0,336967.0,en,movie,2022-07-26,2022.0,en,tt20192230,887357,336967.0,2tzf3
741,32534,742,0,I Am So Proud of You,released,us,tt1282053,22.0,57554.0,en,movie,2008-09-26,2008.0,en,tt1282053,32534,57554.0,22npx
742,106112,743,0,Flowers and Trees,Released,us,tt0022899,8.0,,en,movie,1932-07-23,1932.0,en,tt0022899,106112,,n01c
743,74961,744,0,Fast and Furry-ous,released,us,tt0041349,7.0,350317.0,en,movie,1949-09-17,1949.0,en,tt0041349,74961,350317.0,ecnq
744,88765,745,0,Robin Hood Daffy,Released,us,tt0052139,7.0,,en,movie,1958-03-08,1958.0,en,tt0052139,88765,,eci6
745,42518,746,0,Gulliver's Travels,Released,us,tt0031397,76.0,,en,movie,1939-11-10,1939.0,en,tt0031397,42518,,c94i
746,13676,747,0,The Little Mermaid: Ariel's Beginning,Released,us,tt0969647,77.0,131234.0,en,movie,2008-08-25,2008.0,en,tt0969647,13676,131234.0,bxlj
747,13654,748,0,101 Dalmatians II: Patch's London Adventure,Released,us,tt0324941,74.0,2070.0,en,movie,2003-03-02,2003.0,en,tt0324941,13654,2070.0,bfwf
748,629014,749,0,Promare / Side: Galo,released,jp,tt11803614,11.0,133453.0,ja,movie,2019-05-24,2019.0,ja,tt11803614,629014,133453.0,1mqs
749,566555,750,0,Case Closed: The Fist of Blue Sapphire,Released,jp,tt9501310,109.0,6281.0,ja,movie,2019-04-12,2019.0,ja,tt9501310,566555,6281.0,1fz7
750,15718,751,0,Garfield's Halloween Adventure,Released,us,tt0279830,25.0,,en,movie,1985-10-30,1985.0,en,tt0279830,15718,,16xx
751,81850,752,0,Space Adventure Cobra: The Movie,Released,jp,tt0163494,99.0,38951.0,ja,movie,1982-07-03,1982.0,ja,tt0163494,81850,38951.0,lgn
752,33534,753,0,Dobrinya and the Dragon,Released,ru,tt0465967,65.0,19257.0,ru,movie,2006-03-16,2006.0,ru,tt0465967,33534,19257.0,ege
753,184608,754,0,Saint☆Young Men,Released,jp,tt2431934,90.0,35419.0,ja,movie,2013-05-09,2013.0,ja,tt2431934,184608,35419.0,bhp
754,48246,755,0,Alvin and the Chipmunks Meet the Wolfman,Released,us,tt0252227,77.0,,en,movie,2000-08-29,2000.0,en,tt0252227,48246,,aiu
755,23452,756,0,Gurren Lagann the Movie: The Lights in the Sky Are Stars,Released,jp,tt1422651,126.0,17205.0,ja,movie,2009-04-25,2009.0,ja,tt1422651,23452,17205.0,9d8
756,24554,757,0,The Land Before Time X: The Great Longneck Migration,Released,us,tt0378230,84.0,6968.0,en,movie,2003-12-02,2003.0,en,tt0378230,24554,6968.0,932
757,19164,758,0,The Land Before Time IV: Journey Through the Mists,released,us,tt0116817,74.0,6102.0,en,movie,1996-11-01,1996.0,en,tt0116817,19164,6102.0,7nx
758,21078,759,0,Tom and Jerry Blast Off to Mars!,Released,us,tt0433696,70.0,13957.0,en,movie,2005-01-18,2005.0,en,tt0433696,21078,13957.0,7g3
759,19576,760,0,One Piece: The Movie,Released,jp,tt0814243,51.0,8045.0,ja,movie,2000-03-04,2000.0,ja,tt0814243,19576,8045.0,6d4
760,240341,761,0,Ghost in the Shell: Arise - Border 3: Ghost Tears,released,jp,tt3579524,59.0,5613.0,ja,movie,2014-06-28,2014.0,ja,tt3579524,240341,5613.0,61t
761,10991,762,0,Pokémon 3: The Movie,Released,jp,tt0235679,73.0,,ja,movie,2000-07-08,2000.0,ja,tt0235679,10991,,4ce
762,75629,763,0,Evangelion: 3.0 You Can (Not) Redo,Released,jp,tt0860907,96.0,5239.0,ja,movie,2012-11-17,2012.0,ja,tt0860907,75629,5239.0,3vd
763,16690,764,0,Return to Never Land,Released,us,tt0280030,72.0,3407.0,en,movie,2002-02-14,2002.0,en,tt0280030,16690,3407.0,376
764,382322,765,0,Batman: The Killing Joke,Released,us,tt4853102,77.0,10600.0,en,movie,2016-07-24,2016.0,en,tt4853102,382322,10600.0,13t
765,39354,766,0,Beavis and Butt-Head Do Christmas,released,us,tt0289860,48.0,,en,movie,1996-09-17,1996.0,en,tt0289860,39354,,44e7f
766,1399914,767,0,The Simpsons: O C'mon All Ye Faithful,Released,us,tt34791030,45.0,,en,movie,2024-12-16,2024.0,en,tt34791030,1399914,,44631
767,1203329,768,0,The Witcher: Sirens of the Deep,released,pl,tt15495150,92.0,351446.0,en,movie,2025-02-10,2025.0,en,tt15495150,1203329,351446.0,386cb
768,1145612,769,0,Fate/strange Fake -Whispers of Dawn-,released,jp,tt22264336,56.0,347405.0,ja,movie,2023-07-02,2023.0,ja,tt22264336,1145612,347405.0,33sut
769,1144107,770,0,The Legend of Hei 2,Released,cn,tt37284198,119.0,369245.0,zh,movie,2025-07-18,2025.0,zh,tt37284198,1144107,369245.0,33n1k
770,938567,771,0,Teasing Master Takagi-san: The Movie,Released,jp,tt15313532,73.0,336309.0,ja,movie,2022-06-10,2022.0,ja,tt15313532,938567,336309.0,2viu3
771,828900,772,0,Aqua Teen Forever: Plantasm,Released,us,tt14636190,76.0,341500.0,en,movie,2022-10-06,2022.0,en,tt14636190,828900,341500.0,2q6fv
772,426156,773,0,Infinity Train,released,us,tt6212344,8.0,58796.0,en,movie,2016-11-02,2016.0,en,tt6212344,426156,58796.0,yxo4
773,566466,774,0,Laid-Back Camp the Movie,Released,jp,tt14364238,121.0,341533.0,ja,movie,2022-07-01,2022.0,ja,tt14364238,566466,341533.0,mbwu
774,461763,775,0,Haikyu!! The Movie: Battle of Concepts,Released,jp,tt7328556,88.0,18548.0,ja,movie,2017-09-29,2017.0,ja,tt7328556,461763,18548.0,kuwp
775,100246,776,0,Gertie the Dinosaur,Released,us,tt0004008,12.0,,en,movie,1914-02-08,1914.0,xx,tt0004008,100246,,gjpf
776,39104,777,0,Dragon Ball Z: Super Android 13!,Released,jp,tt0142241,46.0,2199.0,ja,movie,1992-07-11,1992.0,ja,tt0142241,39104,2199.0,b5f7
777,34933,778,0,Bully for Bugs,Released,us,tt0045585,7.0,,en,movie,1953-08-08,1953.0,en,tt0045585,34933,,2ucu
778,67661,779,0,Thru the Mirror,Released,us,tt0028378,9.0,,en,movie,1936-05-30,1936.0,en,tt0028378,67661,,1ukg
779,462677,780,0,Doraemon: Nobita's Great Adventure in the Antarctic Kachi Kochi,Released,jp,tt5912470,101.0,11379.0,ja,movie,2017-03-04,2017.0,ja,tt5912470,462677,11379.0,1hmn
780,514710,781,0,Modest Heroes,released,jp,tt8223844,54.0,32291.0,ja,movie,2018-08-24,2018.0,ja,tt8223844,514710,32291.0,1c35
781,154727,782,0,Legend of the Galactic Heroes: Overture to a New War,Released,jp,tt0107382,90.0,,ja,movie,1993-12-18,1993.0,ja,tt0107382,154727,,ikn
782,23521,783,0,Daffy Duck's Quackbusters,Released,us,tt0094939,72.0,,en,movie,1988-09-24,1988.0,en,tt0094939,23521,,ft9
783,438058,784,0,Case Closed: The Crimson Love Letter,Released,jp,tt5692622,112.0,13689.0,ja,movie,2017-04-15,2017.0,ja,tt5692622,438058,13689.0,f7h
784,316873,785,0,Detective Conan: Sunflowers of Inferno,released,jp,tt3737650,113.0,20278.0,ja,movie,2015-04-18,2015.0,ja,tt3737650,316873,20278.0,cpi
785,228805,786,0,Detective Conan: Private Eye in the Distant Sea,Released,jp,tt3303446,110.0,14973.0,ja,movie,2013-04-19,2013.0,ja,tt3303446,228805,14973.0,com
786,24251,787,0,"I Want a Dog for Christmas, Charlie Brown",Released,us,tt0387301,41.0,65039.0,en,movie,2003-12-09,2003.0,en,tt0387301,24251,65039.0,c3r
787,38594,788,0,Dragon Ball: Yo! Son Goku and His Friends Return!!,Released,jp,tt1317478,35.0,8526.0,ja,movie,2008-09-21,2008.0,ja,tt1317478,38594,8526.0,afb
788,88557,789,0,Pokémon the Movie: White - Victini and Zekrom,Released,jp,tt1739212,97.0,9333.0,ja,movie,2011-07-16,2011.0,ja,tt1739212,88557,9333.0,8f0
789,33719,790,0,Rudolph the Red-Nosed Reindeer: The Movie,Released,us,tt0137201,83.0,,en,movie,1998-10-16,1998.0,en,tt0137201,33719,,87d
790,239523,791,0,Hunter x Hunter: The Last Mission,Released,jp,tt3198698,97.0,30756.0,ja,movie,2013-12-27,2013.0,ja,tt3198698,239523,30756.0,7zx
791,594188,792,0,NiNoKuni,Released,jp,tt9760504,106.0,132910.0,ja,movie,2019-08-23,2019.0,ja,tt9760504,594188,132910.0,7un
792,19004,793,0,The Land Before Time III: The Time of the Great Giving,Released,us,tt0113596,70.0,7015.0,en,movie,1995-03-16,1995.0,en,tt0113596,19004,7015.0,78o
793,20455,794,0,Digimon: The Movie,Released,us,tt0259974,89.0,,en,movie,2000-10-06,2000.0,en,tt0259974,20455,,6if
794,408648,795,0,Batman and Harley Quinn,Released,us,tt6556890,74.0,4883.0,en,movie,2017-07-21,2017.0,en,tt6556890,408648,4883.0,2j9
795,12242,796,0,Mulan II,Released,us,tt0279967,79.0,2000.0,en,movie,2004-11-03,2004.0,en,tt0279967,12242,2000.0,2ay
796,1230393,797,0,Monsters 103 Mercies Dragon Damnation,released,jp,tt30475122,26.0,348239.0,ja,movie,2024-01-21,2024.0,ja,tt30475122,1230393,348239.0,3bo5o
797,42025,798,0,Project A-Ko,Released,jp,tt0091794,83.0,,ja,movie,1986-06-21,1986.0,ja,tt0091794,42025,,2x7du
798,989730,799,0,Mononoke the Movie: The Phantom in the Rain,released,jp,tt32574149,90.0,348830.0,ja,movie,2024-07-26,2024.0,ja,tt32574149,989730,348830.0,2ww71
799,883768,800,0,Mobile Suit Gundam: Cucuruz Doan's Island,Released,jp,tt15428330,109.0,337789.0,ja,movie,2022-06-03,2022.0,ja,tt15428330,883768,337789.0,2tt2k
800,32531,801,0,Billy's Balloon,Released,us,tt0163982,6.0,,en,movie,1998-10-01,1998.0,xx,tt0163982,32531,,ludk
801,85221,802,0,Fantasmagorie,Released,fr,tt0000682,2.0,,fr,movie,1908-08-17,1908.0,xx,tt0000682,85221,,hlvk
802,44179,803,0,Demon City Shinjuku,Released,jp,tt0094995,80.0,13318.0,ja,movie,1988-10-26,1988.0,ja,tt0094995,44179,13318.0,eugk
803,11238,804,0,Aladdin and the King of Thieves,Released,us,tt0115491,81.0,,en,movie,1996-05-20,1996.0,en,tt0115491,11238,,cacb
804,21036,805,0,Panda! Go Panda!,Released,jp,tt0069058,35.0,20295.0,ja,movie,1972-12-17,1972.0,ja,tt0069058,21036,20295.0,b551
805,39103,806,0,Dragon Ball Z: The Return of Cooler,Released,jp,tt0142237,46.0,1904.0,ja,movie,1992-03-07,1992.0,ja,tt0142237,39103,1904.0,b534
806,464154,807,0,One Piece: Jango's Dance Carnival,Released,jp,tt0975707,6.0,101473.0,ja,movie,2001-03-03,2001.0,ja,tt0975707,464154,101473.0,5aob
807,91815,808,0,The Wise Little Hen,Released,us,tt0025997,8.0,,en,movie,1934-06-08,1934.0,xx,tt0025997,91815,,2k51
808,24500,809,0,Father Christmas,released,gb,tt0180691,25.0,,en,movie,1991-12-24,1991.0,en,tt0180691,24500,,23w0
809,54482,810,0,Donald Duck and the Gorilla,Released,us,tt0036768,7.0,,en,movie,1944-03-31,1944.0,en,tt0036768,54482,,1gue
810,515295,811,0,Kase-san and Morning Glories,released,jp,tt7456468,58.0,16150.0,ja,movie,2018-06-09,2018.0,ja,tt7456468,515295,16150.0,1dld
811,51528,812,0,"You're in Love, Charlie Brown",Released,us,tt0062513,25.0,,en,movie,1967-06-12,1967.0,en,tt0062513,51528,,11tu
812,19953,813,0,The Incredible Mr. Limpet,Released,us,,99.0,,en,movie,1964-03-28,1964.0,en,,19953,,zum
813,20343,814,0,Make Mine Music,Released,us,tt0038718,75.0,,en,movie,1946-06-30,1946.0,en,tt0038718,20343,,z4x
814,218726,815,0,Doraemon: Nobita's Secret Gadget Museum,released,jp,tt2768084,104.0,29954.0,ja,movie,2013-03-09,2013.0,ja,tt2768084,218726,29954.0,q0w
815,384345,816,0,Doraemon: Nobita and the Birth of Japan,Released,jp,tt5544700,104.0,18730.0,ja,movie,2016-03-05,2016.0,ja,tt5544700,384345,18730.0,pwt
816,19961,817,0,Stormy Night,Released,jp,tt0498465,107.0,,ja,movie,2005-12-10,2005.0,ja,tt0498465,19961,,nww
817,19247,818,0,Animalympics,Released,us,tt0078780,78.0,34442.0,en,movie,1980-04-11,1980.0,en,tt0078780,19247,34442.0,n4p
818,260516,819,0,Lupin the Third: Jigen's Gravestone,Released,jp,tt3830998,51.0,13756.0,ja,movie,2014-06-21,2014.0,ja,tt3830998,260516,13756.0,kl4
819,42001,820,0,The Princess and the Goblin,Released,us,tt0107875,82.0,,en,movie,1991-06-03,1991.0,en,tt0107875,42001,,hdw
820,30143,821,0,Lupin the Third: The Mystery of Mamo,Released,jp,tt0078187,102.0,,ja,movie,1978-12-16,1978.0,ja,tt0078187,30143,,h72
821,22520,822,0,Aachi & Ssipak,Released,kr,tt0972542,88.0,23480.0,ko,movie,2006-06-28,2006.0,ko,tt0972542,22520,23480.0,h6j
822,56828,823,0,Dexter's Laboratory: Ego Trip,Released,us,tt0293092,50.0,,en,movie,1999-12-17,1999.0,en,tt0293092,56828,,gwm
823,19386,824,0,He-Man and She-Ra: The Secret of the Sword,Released,us,tt0089984,91.0,,en,movie,1985-03-22,1985.0,en,tt0089984,19386,,dgl
824,13679,825,0,Kirikou and the Wild Beasts,Released,fr,tt0455142,75.0,6146.0,fr,movie,2005-12-07,2005.0,fr,tt0455142,13679,6146.0,c9g
825,122583,826,0,Detective Conan: The Eleventh Striker,released,jp,tt2131586,110.0,10667.0,ja,movie,2012-04-14,2012.0,ja,tt2131586,122583,10667.0,bty
826,37433,827,0,Neo Tokyo,Released,jp,tt0185481,50.0,23143.0,ja,movie,1989-04-15,1989.0,ja,tt0185481,37433,23143.0,bjv
827,172329,828,0,One Piece: Episode of Luffy - Hand Island Adventure,Released,jp,tt3354344,102.0,7711.0,ja,movie,2012-12-15,2012.0,ja,tt3354344,172329,7711.0,b0o
828,1361,829,0,The Return of the King,Released,us,tt0079802,98.0,,en,movie,1980-05-11,1980.0,en,tt0079802,1361,,aui
829,23166,830,0,The Garden of Sinners: Oblivion Recording,released,jp,tt1343089,59.0,28848.0,ja,movie,2008-12-20,2008.0,ja,tt1343089,23166,28848.0,ap1
830,212153,831,0,Persona 3 the Movie: #1 Spring of Birth,Released,jp,tt3198652,98.0,31766.0,ja,movie,2013-11-23,2013.0,ja,tt3198652,212153,31766.0,acp
831,25587,832,0,The Land Before Time VIII: The Big Freeze,Released,us,tt0301526,75.0,4767.0,en,movie,2001-12-04,2001.0,en,tt0301526,25587,4767.0,8bw
832,279254,833,0,Ghost in the Shell: Arise - Border 4: Ghost Stands Alone,released,jp,tt4016942,59.0,15568.0,ja,movie,2014-09-06,2014.0,ja,tt4016942,279254,15568.0,6vr
833,18269,834,0,Lady and the Tramp II: Scamp's Adventure,Released,au,tt0249677,69.0,,en,movie,2001-02-18,2001.0,en,tt0249677,18269,,3oi
834,373879,835,0,One Piece: Adventure of Nebulandia,Released,jp,tt6609162,106.0,15886.0,ja,movie,2015-12-20,2015.0,ja,tt6609162,373879,15886.0,4307i
835,48624,836,0,Urotsukidōji: Legend of the Overfiend,Released,jp,tt0108461,105.0,,ja,movie,1989-03-18,1989.0,ja,tt0108461,48624,,2yb16
836,1030587,837,0,Doraemon the Movie: Nobita's Sky Utopia,released,jp,tt21223380,107.0,345581.0,ja,movie,2023-03-03,2023.0,ja,tt21223380,1030587,345581.0,2xu0e
837,846993,838,0,"Goodbye, Don Glees!",Released,jp,tt14967958,95.0,342608.0,ja,movie,2022-02-18,2022.0,ja,tt14967958,846993,342608.0,2rviy
838,545742,839,0,One Piece: Episode of Skypiea,released,jp,tt11744496,104.0,24465.0,ja,movie,2018-08-25,2018.0,ja,tt11744496,545742,24465.0,kewg
839,34929,840,0,Baseball Bugs,Released,us,tt0038333,7.0,,en,movie,1946-02-02,1946.0,en,tt0038333,34929,,eclh
840,88762,841,0,The Great Piggy Bank Robbery,Released,us,tt0038576,8.0,,en,movie,1946-07-20,1946.0,en,tt0038576,88762,,cadh
841,39145,842,0,Dragon Ball: Sleeping Princess in Devil's Castle,Released,jp,tt0142249,45.0,,ja,movie,1987-07-18,1987.0,ja,tt0142249,39145,,c98l
842,44734,843,0,Eden of the East Movie II: Paradise Lost,Released,jp,tt1468321,93.0,25693.0,ja,movie,2010-03-13,2010.0,ja,tt1468321,44734,25693.0,c2qe
843,83090,844,0,Saint Seiya: Evil Goddess Eris,released,jp,tt0323869,46.0,9601.0,ja,movie,1987-07-18,1987.0,ja,tt0323869,83090,9601.0,bz88
844,631132,845,0,Goblin Slayer: Goblin's Crown,Released,jp,tt11151982,86.0,132293.0,ja,movie,2020-02-01,2020.0,ja,tt11151982,631132,132293.0,7xwl
845,28550,846,0,"It's the Easter Beagle, Charlie Brown",released,us,tt0071679,25.0,41264.0,en,movie,1974-04-09,1974.0,en,tt0071679,28550,41264.0,55dg
846,127409,847,0,Snow-White,Released,us,tt0024578,7.0,,en,movie,1933-08-01,1933.0,en,tt0024578,127409,,2l9m
847,67572,848,0,The Band Concert,Released,us,tt0026094,9.0,,en,movie,1935-02-23,1935.0,en,tt0026094,67572,,1jrn
848,575222,849,0,Doraemon: Nobita's Chronicle of the Moon Exploration,Released,jp,tt9735672,111.0,426.0,ja,movie,2019-03-01,2019.0,ja,tt9735672,575222,426.0,1b1v
849,117352,850,0,Crayon Shin-chan: Super-Dimension! The Storm Called My Bride,Released,jp,tt1623674,99.0,29887.0,ja,movie,2010-04-17,2010.0,ja,tt1623674,117352,29887.0,qbj
850,89458,851,0,Crayon Shin-chan: Pursuit of the Balls of Darkness,Released,jp,tt0406672,99.0,18807.0,ja,movie,1997-04-19,1997.0,ja,tt0406672,89458,18807.0,mc2
851,31769,852,0,Venus Wars,Released,jp,tt0135037,102.0,,ja,movie,1989-03-11,1989.0,ja,tt0135037,31769,,lqs
852,268899,853,0,Justice League: Starcrossed - The Movie,released,us,tt4608596,66.0,270637.0,en,movie,2004-07-13,2004.0,en,tt4608596,268899,270637.0,gqj
853,252520,854,0,Short Peace,Released,jp,tt2508466,68.0,78396.0,ja,movie,2013-07-20,2013.0,ja,tt2508466,252520,78396.0,ffs
854,374853,855,0,I've Always Liked You,Released,jp,tt5889338,63.0,28364.0,ja,movie,2016-04-23,2016.0,ja,tt5889338,374853,28364.0,fd9
855,212156,856,0,The Garden of Sinners: Future Gospel,Released,jp,tt2983564,89.0,36189.0,ja,movie,2013-09-28,2013.0,ja,tt2983564,212156,36189.0,f17
856,41017,857,0,Gauche the Cellist,released,jp,tt0083053,63.0,21449.0,ja,movie,1982-01-23,1982.0,ja,tt0083053,41017,21449.0,dul
857,24102,858,0,The Land Before Time VII: The Stone of Cold Fire,Released,us,tt0267657,75.0,4903.0,en,movie,2000-12-05,2000.0,en,tt0267657,24102,4903.0,9nw
858,17337,859,0,The Land Before Time VI: The Secret of Saurus Rock,Released,us,tt0167247,77.0,4751.0,en,movie,1998-12-01,1998.0,en,tt0167247,17337,4751.0,9js
859,25556,860,0,The Land Before Time IX: Journey to Big Water,released,us,tt0345543,71.0,3506.0,en,movie,2002-12-17,2002.0,en,tt0345543,25556,3506.0,9iy
860,350499,861,0,Pokémon the Movie: Hoopa and the Clash of Ages,Released,jp,tt4503906,73.0,2465.0,ja,movie,2015-07-18,2015.0,ja,tt4503906,350499,2465.0,81y
861,9369,862,0,Asterix Conquers America,Released,de,tt0109162,85.0,,en,movie,1994-09-29,1994.0,de,tt0109162,9369,,5ke
862,39101,863,0,Dragon Ball Z: The Tree of Might,Released,jp,tt0142233,61.0,2343.0,ja,movie,1990-06-07,1990.0,ja,tt0142233,39101,2343.0,5iq
863,169934,864,0,Iron Man: Rise of Technovore,Released,jp,tt2654124,88.0,6860.0,ja,movie,2013-04-24,2013.0,ja,tt2654124,169934,6860.0,514
864,9067,865,0,Tank Girl,Released,us,tt0114614,104.0,,en,movie,1995-03-31,1995.0,en,tt0114614,9067,,3y1
865,1396965,866,0,Detective Conan: One-Eyed Flashback,Released,jp,tt35444710,109.0,362179.0,ja,movie,2025-04-18,2025.0,ja,tt35444710,1396965,362179.0,3ppq4
866,1231574,867,0,My Oni Girl,Released,jp,tt31788773,112.0,354873.0,ja,movie,2024-05-24,2024.0,ja,tt31788773,1231574,354873.0,3akh1
867,1128606,868,0,"Snoopy Presents: Welcome Home, Franklin",Released,us,tt30841644,40.0,350558.0,en,movie,2024-02-15,2024.0,en,tt30841644,1128606,350558.0,32h57
868,1030588,869,0,Ghost Cat Anzu,Released,jp,tt28036831,94.0,354183.0,ja,movie,2024-07-19,2024.0,ja,tt28036831,1030588,354183.0,2xu78
869,284557,870,0,Office Space,Released,us,tt0102578,2.0,58767.0,en,movie,1992-01-01,1992.0,en,tt0102578,284557,58767.0,2vj6w
870,872976,871,0,Digimon Adventure 02: The Beginning,Released,jp,tt22474136,87.0,345705.0,ja,movie,2023-04-01,2023.0,ja,tt22474136,872976,345705.0,2tdpg
871,144904,872,0,A Wild Hare,Released,us,tt0033260,8.0,80426.0,en,movie,1940-07-27,1940.0,en,tt0033260,144904,80426.0,d5qw
872,3126,873,0,Alvin and the Chipmunks Meet Frankenstein,Released,us,tt0207957,78.0,19264.0,en,movie,2001-10-04,2001.0,en,tt0207957,3126,19264.0,d073
873,13700,874,0,Home on the Range,Released,us,tt0299172,76.0,1938.0,en,movie,2004-04-02,2004.0,en,tt0299172,13700,1938.0,bw57
874,14787,875,0,Tom and Jerry: The Magic Ring,Released,us,tt0303151,62.0,5689.0,en,movie,2002-03-12,2002.0,en,tt0303151,14787,5689.0,b6xu
875,662638,876,0,Detective Conan: The Scarlet Bullet,Released,jp,tt12093860,110.0,134706.0,ja,movie,2021-04-16,2021.0,ja,tt12093860,662638,134706.0,7yl0
876,27287,877,0,The Small One,Released,us,tt0078281,26.0,,en,movie,1978-12-16,1978.0,en,tt0078281,27287,,5c8h
877,277095,878,0,Cross Road,released,jp,tt7386590,2.0,20026.0,ja,movie,2014-02-25,2014.0,ja,tt7386590,277095,20026.0,5c3j
878,83797,879,0,I Love to Singa,Released,us,tt0027779,8.0,,en,movie,1936-07-18,1936.0,en,tt0027779,83797,,2ld4
879,67713,880,0,Popeye the Sailor Meets Sindbad the Sailor,Released,us,tt0028119,16.0,,en,movie,1936-11-27,1936.0,en,tt0028119,67713,,2ke2
880,40372,881,0,Puss Gets the Boot,Released,us,tt0032953,9.0,21291.0,en,movie,1940-02-10,1940.0,en,tt0032953,40372,21291.0,1n6c
881,61080,882,0,Pluto's Christmas Tree,Released,us,tt0045037,7.0,,en,movie,1952-11-21,1952.0,en,tt0045037,61080,,16ue
882,32328,883,0,Gay Purr-ee,Released,us,tt0057093,85.0,,en,movie,1962-10-24,1962.0,en,tt0057093,32328,,11zb
883,72214,884,0,The Snow Queen,Released,su,tt0050987,61.0,29054.0,ru,movie,1957-10-22,1957.0,ru,tt0050987,72214,29054.0,10uh
884,52686,885,0,Horus: Prince of the Sun,Released,jp,tt0063668,82.0,17087.0,ja,movie,1968-07-24,1968.0,ja,tt0063668,52686,17087.0,10nc
885,188403,886,0,Doraemon: Nobita's Dorabian Nights,Released,jp,tt1147508,91.0,20179.0,ja,movie,1991-03-09,1991.0,ja,tt1147508,188403,20179.0,t64
886,30628,887,0,The Miracle Maker,Released,ru,tt0208298,87.0,,en,movie,2000-03-31,2000.0,cy,tt0208298,30628,,qvp
887,461762,888,0,Haikyu!! The Movie: Talent and Sense,released,jp,tt7328554,89.0,42676.0,ja,movie,2017-09-15,2017.0,ja,tt7328554,461762,42676.0,mps
888,495925,889,0,Doraemon: Nobita's Treasure Island,released,jp,tt8098546,108.0,673.0,ja,movie,2018-03-03,2018.0,ja,tt8098546,495925,673.0,m0c
889,24034,890,0,Teacher's Pet,Released,us,tt0350194,74.0,,en,movie,2004-01-16,2004.0,en,tt0350194,24034,,jmw
890,49076,891,0,Superman: The Last Son of Krypton,Released,us,tt0177267,64.0,212355.0,en,movie,1996-09-10,1996.0,en,tt0177267,49076,212355.0,jmo
891,372761,892,0,Persona 3 the Movie: #4 Winter of Rebirth,Released,jp,tt5463052,105.0,28927.0,ja,movie,2016-01-23,2016.0,ja,tt5463052,372761,28927.0,i8o
892,297189,893,0,Persona 3 the Movie: #2 Midsummer Knight's Dream,released,jp,tt3898504,98.0,39582.0,ja,movie,2014-06-07,2014.0,ja,tt3898504,297189,39582.0,dzq
893,39206,894,0,Detective Conan: Jolly Roger in the Deep Azure,Released,jp,tt1146290,110.0,11950.0,ja,movie,2007-04-21,2007.0,ja,tt1146290,39206,11950.0,cqj
894,17566,895,0,Brave Story,Released,jp,tt0778631,112.0,13672.0,ja,movie,2006-05-22,2006.0,ja,tt0778631,17566,13672.0,bos
895,36868,896,0,The Jetsons Meet the Flintstones,Released,us,tt0192175,92.0,,en,movie,1987-11-15,1987.0,en,tt0192175,36868,,b9d
896,34297,897,0,Inuyasha the Movie 4: Fire on the Mystic Island,Released,jp,tt0473658,88.0,21904.0,ja,movie,2004-12-23,2004.0,ja,tt0473658,34297,21904.0,b2g
897,51482,898,0,Death Note Relight 1: Visions of a God,Released,jp,tt3355694,131.0,12229.0,ja,movie,2007-08-31,2007.0,ja,tt3355694,51482,12229.0,a99
898,44731,899,0,"One Piece: Episode of Chopper Plus: Bloom in the Winter, Miracle Cherry Blossom",Released,jp,tt1206326,113.0,16765.0,ja,movie,2008-03-01,2008.0,ja,tt1206326,44731,16765.0,9to
